Region,Soil_Type,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Climate,Days_to_Harvest,Crop,Rotation_Crop,Yield_tons_per_hectare
South,Clay,723.2176145380092,17.69823612669328,1,Sunny,178,Wheat,Soybean,4.914631937005473
East,Sand,749.0750578344155,21.77324324387069,1,Sunny,113,Maize,Potato,8.87207447764646
South,Loam,737.4058170957003,23.232299014841175,1,Sunny,105,Maize,Cowpea,8.923698349727994
West,Sand,696.1794080051361,26.303608342161965,1,Sunny,102,Maize,Potato,8.207738133613221
East,Loam,525.563025241976,18.023091336381327,1,Sunny,126,Wheat,Lentil,5.0039308593517875
North,Silt,1998.6173191643848,23.5311087326229,1,Rainy,175,Rice,Green Gram,7.017360719322116
West,Clay,615.9116686399416,15.93605295050078,1,Sunny,122,Wheat,Lentil,4.8525441725612595
North,Silt,528.8020839518458,20.673865972557728,1,Sunny,93,Maize,Sweet Potato,8.683493440343323
North,Loam,635.5853368806581,28.053258990332665,1,Sunny,165,Cotton,Soybean,7.411524540652236
South,Sandy Loam,910.4766056305747,34.243543461938,1,Sunny,156,Cotton,Groundnut,6.984651605482696
North,Loam,1199.158900761926,31.23627832861316,1,Sunny,165,Cotton,Groundnut,6.332841319229865
East,Sandy Loam,780.4564525534308,22.906429693065313,1,Sunny,137,Soybean,Wheat,6.272518671716707
South,Clay,786.0947413930533,21.711847438351253,1,Rainy,103,Soybean,Barley,5.855806849795905
North,Clay,553.8862923478903,21.5091598271353,1,Sunny,125,Soybean,Barley,5.772617889352
West,Loam,365.31471575008266,16.942534973677308,1,Sunny,140,Barley,Chickpea,4.0048597087415105
South,Loam,634.4684043578267,22.019417109959903,1,Sunny,115,Maize,Potato,8.97424460113366
West,Clay,1512.1699559338872,25.40213171208407,1,Rainy,111,Rice,Lentil,8.573893780184548
South,Sandy Loam,826.0720927879556,29.788560151782345,1,Sunny,90,Soybean,Wheat,6.062402168051875
West,Sandy Loam,253.50278662103523,21.78876102484952,1,Sunny,173,Barley,Chickpea,3.085050360798449
West,Loam,645.329790227604,25.01350993633746,1,Rainy,136,Soybean,Wheat,6.001321910517289
North,Loam,897.1905881603452,29.27691788033461,1,Sunny,156,Cotton,Groundnut,6.731399384965437
South,Silt,778.7062657150403,21.40171520077156,1,Sunny,95,Maize,Cowpea,8.626922014717168
East,Sandy Loam,712.9241053519643,20.758716412240474,1,Sunny,106,Soybean,Wheat,5.461708781558664
West,Silt,1529.4357405412766,25.932336142753552,1,Rainy,102,Rice,Mustard,8.798337814292712
North,Sandy Loam,876.4109840892802,33.908241315106274,1,Sunny,177,Cotton,Groundnut,7.9379451057829655
South,Loam,568.2139862583037,20.031252069513872,1,Sunny,90,Maize,Groundnut,9.274818699126843
East,Clay,655.8935973162806,12.800994911460565,1,Sunny,190,Wheat,Soybean,4.803196752097327
East,Loam,1033.4379855610978,27.053736279931314,1,Rainy,129,Rice,Green Gram,8.0619397166512
South,Silt,779.762937825794,20.23621671975068,1,Sunny,90,Maize,Cowpea,8.782271640016477
North,Silt,749.8337213069884,18.650445381102163,1,Sunny,101,Maize,Sweet Potato,9.371138429041475
North,Silt,767.2986123932794,22.465583334910036,1,Sunny,116,Maize,Cowpea,9.02767846855447
East,Clay,528.090085174602,15.058566262537632,1,Sunny,137,Wheat,Chickpea,4.408916467964479
North,Sandy Loam,802.3319459461356,25.142021561707647,1,Sunny,162,Cotton,Groundnut,6.489638648814394
South,Sandy Loam,595.2256631549584,20.577435118204114,1,Sunny,121,Barley,Mustard,3.9515242661228775
North,Black Soil,825.2991732124322,29.977565636068963,1,Sunny,179,Cotton,Groundnut,6.640407801395738
West,Loam,772.76455240374,13.41764782114751,1,Sunny,180,Wheat,Chickpea,5.587765260416516
West,Sandy Loam,318.65840093607045,23.1694575033804,1,Sunny,164,Barley,Mustard,3.853702805994296
North,Sandy Loam,637.111514939859,20.942682391227976,1,Sunny,157,Barley,Pea,3.9127681653537536
South,Loam,1470.9208264176355,33.76771134230528,1,Rainy,92,Rice,Mustard,7.925649897978446
North,Black Soil,1196.71544902982,34.565708574521594,1,Sunny,154,Cotton,Groundnut,6.770532319011379
East,Loam,780.9057673474956,18.166721190713602,1,Sunny,108,Maize,Cowpea,8.984852850322726
South,Sand,612.9162613203426,24.050366459393096,1,Sunny,113,Maize,Groundnut,9.120584996827898
North,Loam,1511.2980243704885,34.31602264746599,1,Rainy,137,Rice,Chickpea,8.620895438508224
North,Sand,692.5027130484488,25.355333420887707,1,Sunny,110,Maize,Soybean,8.517553882521076
West,Clay,370.8327043560312,10.844124821668611,1,Sunny,163,Wheat,Lentil,4.971615645951659
East,Sandy Loam,564.133452315392,17.043378192513597,1,Sunny,145,Barley,Pea,3.9781173137260497
South,Sandy Loam,702.9576375379843,23.289197782107244,1,Sunny,102,Soybean,Wheat,5.989102014399272
North,Sandy Loam,680.2329971264469,22.855250717153396,1,Rainy,136,Soybean,Sorghum,5.2848613992540825
South,Clay,427.00877743649284,23.00516008565822,1,Sunny,140,Barley,Pea,3.7829598368943955
East,Sandy Loam,660.3380942613916,22.067605240697617,1,Sunny,142,Soybean,Barley,6.515689958509134
South,Silt,1965.8387750583302,34.12452278110053,1,Rainy,99,Rice,Mustard,7.742950926414195
North,Clay,553.0529881705177,12.202024476309946,1,Sunny,169,Wheat,Mustard,4.751325916401639
North,Sandy Loam,817.2041230502398,21.326438744539654,1,Rainy,139,Soybean,Barley,5.874210919615254
West,Loam,672.583878456425,19.17788700111918,1,Sunny,93,Maize,Potato,9.11030641360444
North,Sandy Loam,857.1387675610753,32.26585765826454,1,Sunny,160,Cotton,Soybean,7.017319134992359
West,Black Soil,1010.4149170152431,27.65369733120344,1,Sunny,159,Cotton,Wheat,7.099250952249365
North,Loam,1841.4164360253499,29.71170385626872,1,Rainy,91,Rice,Green Gram,8.354784741924071
West,Black Soil,745.6289920791498,34.91673052831678,1,Sunny,165,Cotton,Soybean,7.5007848586230885
West,Loam,868.4863406373747,23.26857980587394,1,Sunny,130,Wheat,Mustard,5.1664517502778
North,Sand,581.4077105573411,19.66686760479504,1,Sunny,113,Maize,Groundnut,9.047798760252988
East,Loam,846.1614829990301,26.06559480467768,1,Sunny,154,Cotton,Wheat,6.472901177656112
West,Clay,761.0399573692679,11.338098382254458,1,Sunny,146,Wheat,Chickpea,4.272866702391334
West,Silt,1038.1182451884915,27.32145523809241,1,Rainy,173,Rice,Chickpea,8.802987885259817
East,Loam,1930.3511771330677,31.773244750816914,1,Rainy,113,Rice,Mustard,7.77174683090817
South,Loam,743.2830300472119,19.378173007862728,1,Sunny,187,Wheat,Pea,4.646695486612129
South,Black Soil,776.0376868714709,33.778047986089845,1,Sunny,156,Cotton,Wheat,6.523869446104735
West,Sand,690.9118117128771,24.761458052439714,1,Sunny,119,Maize,Groundnut,9.862152831758142
West,Loam,731.3408144512466,23.951387756385824,1,Sunny,113,Maize,Potato,9.158083517253804
West,Silt,1155.2766031773306,31.838656840281953,1,Rainy,175,Rice,Mustard,8.670001765964187
South,Silt,713.0730025781777,19.038598724527453,1,Sunny,90,Maize,Sweet Potato,9.2156297393717
North,Sandy Loam,269.55531083552677,23.75174011772593,1,Sunny,145,Barley,Lentil,4.574402976311671
North,Sandy Loam,889.9868692183763,28.359703073805115,1,Sunny,172,Cotton,Groundnut,6.766815061648444
South,Clay,886.9952858670284,20.925792791510986,1,Sunny,156,Wheat,Mustard,5.1082841927009
West,Sandy Loam,482.5765454805246,15.423727046975031,1,Sunny,151,Barley,Pea,3.6880288478577765
West,Clay,767.1383085280557,21.016069638148707,1,Sunny,149,Wheat,Chickpea,5.384944252157234
North,Black Soil,1004.0348874179011,33.9128266482775,1,Sunny,169,Cotton,Green Gram,6.4799673838017355
West,Silt,1990.531905083818,32.02621125268641,1,Rainy,171,Rice,Mustard,8.762983499601498
North,Silt,1830.9224908218507,20.62393934384704,1,Rainy,125,Rice,Lentil,7.521795383727714
South,Clay,1343.531611498294,34.45226417984259,1,Rainy,146,Rice,Chickpea,8.210342915348248
West,Clay,752.5387940097291,17.07310189882248,1,Sunny,177,Wheat,Pea,5.211797753978871
East,Sandy Loam,673.5740998525495,22.778328995646543,1,Sunny,138,Soybean,Barley,6.158817120984207
East,Sandy Loam,699.7773353688324,22.857980780998194,1,Sunny,150,Barley,Mustard,3.926268052677482
East,Sand,615.8409195585714,25.082352953069957,1,Sunny,114,Maize,Sweet Potato,8.906715472219307
North,Loam,647.8431344576768,33.37022130648331,1,Sunny,162,Cotton,Wheat,6.518762153270752
South,Clay,704.5745625206349,24.401484472241325,1,Sunny,119,Soybean,Maize,5.8838543715956675
West,Sand,722.5419425738517,24.810344191003225,1,Sunny,94,Maize,Soybean,8.822114421161572
East,Clay,814.4911522417322,10.002777929431643,1,Sunny,147,Wheat,Soybean,5.3373221071447
North,Silt,540.7658450382783,18.599651985693374,1,Sunny,100,Maize,Groundnut,9.017428313811006
East,Silt,1485.344897134418,32.45265864499381,1,Rainy,120,Rice,Green Gram,7.988158320663354
East,Clay,863.9294563328242,28.704004631058368,1,Rainy,124,Soybean,Barley,6.154620694568811
East,Loam,950.0613808265309,34.4787016861968,1,Sunny,164,Cotton,Soybean,7.741132669018732
West,Loam,1168.0247490203328,28.97487992422628,1,Sunny,157,Cotton,Green Gram,6.706552914698102
West,Silt,1751.147243951441,34.00063248712953,1,Rainy,162,Rice,Chickpea,8.406816806066686
East,Clay,737.4202456976964,23.917150924715443,1,Sunny,178,Wheat,Pea,4.517289080034434
West,Sandy Loam,857.5928051805818,34.66056132765199,1,Sunny,159,Cotton,Groundnut,7.68558327807355
West,Sandy Loam,794.4328577348342,21.521478869195164,1,Sunny,102,Soybean,Sorghum,5.781656908438618
North,Loam,885.3416780136492,19.24405733813787,1,Sunny,145,Wheat,Soybean,4.519303598889452
South,Loam,539.8923889375529,29.2195563013275,1,Rainy,90,Soybean,Sorghum,5.922754409329796
East,Sandy Loam,354.46026076007024,12.012259552857374,1,Sunny,147,Barley,Chickpea,4.795120446217184
East,Loam,686.308078199171,25.1203161869149,1,Rainy,123,Soybean,Maize,6.222814641959431
East,Loam,661.0769784260351,24.549876364616495,1,Sunny,112,Maize,Sweet Potato,9.311325664655085
North,Silt,1877.3745205413916,31.143630799305836,1,Rainy,136,Rice,Green Gram,8.743713693190717
South,Sandy Loam,802.2016748023551,26.29004175023259,1,Sunny,156,Cotton,Wheat,7.211317520581146
South,Clay,312.7034182412271,15.220200306452394,1,Sunny,143,Wheat,Chickpea,5.174044632695246
West,Clay,487.4929956857129,15.220452290623793,1,Sunny,192,Wheat,Lentil,5.210736270112568
East,Loam,590.7776457992347,20.41903168345444,1,Sunny,107,Maize,Potato,9.095639196030595
South,Clay,589.503354829268,15.11654070703687,1,Sunny,142,Wheat,Chickpea,5.308501589948234
North,Loam,621.4490366795188,32.04423621477487,1,Sunny,176,Cotton,Soybean,6.265937059533017
West,Silt,774.7783238311343,26.623105159316516,1,Sunny,117,Maize,Groundnut,9.673392527848799
West,Black Soil,643.7809997554126,33.211261044851796,1,Sunny,173,Cotton,Groundnut,7.447522801619223
West,Sandy Loam,580.3066916237341,21.07561391770434,1,Sunny,125,Soybean,Wheat,5.053922594425557
West,Sandy Loam,940.2978527480353,30.534295611637276,1,Sunny,175,Cotton,Soybean,7.393925814202536
North,Loam,528.4621023530324,28.941073178047333,1,Rainy,116,Soybean,Barley,6.249330038766082
East,Sand,643.2464151387283,22.451379936025184,1,Sunny,113,Maize,Potato,8.646171850144105
North,Loam,625.2624702074665,19.195901509643384,1,Sunny,158,Barley,Pea,3.8659921134290998
West,Clay,553.4946504108686,17.25987647830922,1,Sunny,121,Barley,Mustard,4.335507161740373
North,Loam,464.0292764387166,17.517151805730965,1,Sunny,170,Barley,Lentil,4.231773251221288
West,Sandy Loam,577.4170044871345,20.831116649076193,1,Sunny,158,Barley,Pea,3.7638584385923934
East,Sandy Loam,538.6201914390981,20.134229151201275,1,Sunny,130,Soybean,Wheat,5.931626674098279
South,Loam,871.7122606743237,27.174344508782536,1,Sunny,116,Soybean,Sorghum,5.96139319058852
East,Clay,394.658115076512,14.075189132285933,1,Sunny,160,Barley,Mustard,3.955747696555525
North,Loam,1851.207385444744,30.213928049652544,1,Rainy,96,Rice,Chickpea,8.867316787618517
South,Clay,1315.0564966075995,28.1282025991433,1,Rainy,168,Rice,Green Gram,7.521235344485399
North,Silt,1630.9704448700581,27.094714720561036,1,Rainy,139,Rice,Lentil,7.795365115809021
North,Loam,1647.6693561208258,26.77612630273163,1,Rainy,149,Rice,Lentil,7.430892743958258
North,Loam,518.974312600935,14.105648757592638,1,Sunny,163,Wheat,Lentil,4.584878640145917
West,Clay,772.3955024744371,24.762474392248222,1,Sunny,185,Wheat,Pea,5.248587923447785
South,Clay,874.08712406835,20.117650943669975,1,Rainy,119,Soybean,Maize,5.397325627188279
West,Loam,708.0658190599663,20.03620025293425,1,Sunny,184,Wheat,Lentil,4.865060255250386
North,Silt,1310.147221090802,26.77005087731146,1,Rainy,131,Rice,Green Gram,8.067894840358223
West,Sandy Loam,512.9206909290255,12.631366489770848,1,Sunny,140,Barley,Lentil,4.385402611195596
East,Sand,777.6587964940685,25.460369020737108,1,Sunny,102,Maize,Soybean,8.535992867330087
South,Clay,557.4766429046936,25.22373263966801,1,Rainy,100,Soybean,Wheat,5.931061500022037
East,Loam,1874.1037960662106,25.38606168564727,1,Rainy,111,Rice,Chickpea,8.75686061042969
South,Sandy Loam,284.93434836240783,21.275005328764497,1,Sunny,160,Barley,Pea,3.0508855890031583
South,Silt,1281.2600203804745,34.30153737136753,1,Rainy,138,Rice,Lentil,8.241383145506816
West,Loam,711.6787369329476,19.717285423016765,1,Sunny,111,Maize,Sweet Potato,9.208866742821607
South,Clay,884.3266602261838,10.894382865809034,1,Sunny,184,Wheat,Chickpea,5.363814613527325
West,Sandy Loam,812.2816983863853,28.336148909776814,1,Sunny,168,Cotton,Green Gram,7.064038604769291
South,Black Soil,1115.2883488049142,26.26544458713408,1,Sunny,179,Cotton,Soybean,6.846857445575249
South,Clay,592.8553561589855,23.911342547241432,1,Sunny,133,Wheat,Pea,4.732611196246436
East,Clay,828.4442110966064,24.355050274532594,1,Sunny,94,Soybean,Maize,6.422155532816928
West,Black Soil,1128.078812060185,33.877535094139866,1,Sunny,156,Cotton,Green Gram,6.869846379112163
South,Loam,807.7050463836774,28.38285592209909,1,Sunny,165,Cotton,Wheat,7.095105322223151
North,Black Soil,878.8705235625005,34.97513745661896,1,Sunny,164,Cotton,Green Gram,6.691467674792019
East,Silt,736.5745295325413,24.372214055981207,1,Sunny,105,Maize,Soybean,8.36568181281981
North,Loam,785.7251951172528,30.69106980362804,1,Sunny,172,Cotton,Soybean,7.306483292490904
West,Silt,1745.5030853527728,27.579980500038204,1,Rainy,113,Rice,Mustard,7.9944511272979915
South,Clay,665.2105323621006,15.991024881117003,1,Sunny,153,Wheat,Lentil,4.4223838700774065
East,Sandy Loam,706.0541204540765,33.649939730295344,1,Sunny,156,Cotton,Wheat,7.022765789374589
West,Loam,779.1188132250095,20.822332215106005,1,Sunny,125,Soybean,Sorghum,5.811034617093488
West,Sandy Loam,397.31950605192964,22.152282646356333,1,Sunny,157,Barley,Lentil,4.162266623926527
West,Loam,588.9862585501754,26.005020825165097,1,Sunny,105,Maize,Soybean,9.66033425465098
South,Black Soil,900.440943686519,29.559461857686614,1,Sunny,156,Cotton,Soybean,7.453303132612237
South,Sandy Loam,1029.6560894939769,28.94258235495745,1,Sunny,173,Cotton,Groundnut,7.469754793117152
West,Sand,585.2181386239146,25.924935081050613,1,Sunny,99,Maize,Cowpea,8.710947583722795
South,Clay,1168.21360233421,26.36946739685436,1,Rainy,126,Rice,Chickpea,7.037299326699117
East,Black Soil,1165.285489368243,26.79119284156955,1,Sunny,156,Cotton,Green Gram,7.096137486839212
West,Loam,679.3269136921798,32.13914584083634,1,Sunny,176,Cotton,Groundnut,6.344667723964687
West,Loam,363.1808678543804,21.03073248476045,1,Sunny,148,Barley,Chickpea,3.294236955708772
West,Sandy Loam,626.1593119926797,22.589199231259958,1,Sunny,132,Barley,Pea,3.166745016392198
West,Clay,382.63698091028465,19.182493310847185,1,Sunny,198,Wheat,Pea,5.11874625988109
South,Loam,346.84929036987046,12.857075561647271,1,Sunny,160,Barley,Chickpea,3.828683065086849
North,Silt,1512.8826025095736,30.695471845626557,1,Rainy,145,Rice,Green Gram,7.677644684724989
North,Loam,1646.9467083373054,27.41188611711906,1,Rainy,145,Rice,Lentil,8.283996374049726
West,Sand,703.6709062579121,25.862036420453514,1,Sunny,100,Maize,Sweet Potato,9.177008693601174
South,Clay,651.4504070609867,12.400180329089322,1,Sunny,140,Barley,Mustard,4.711905227986243
North,Clay,671.1362282508212,23.30632954859542,1,Sunny,107,Soybean,Wheat,6.41164115506109
East,Loam,806.9113204214593,29.053731882624273,1,Sunny,110,Soybean,Sorghum,5.7058535103185815
West,Black Soil,945.4315831987226,30.83386232327748,1,Sunny,156,Cotton,Wheat,6.614712589146376
North,Sand,791.3892380919776,19.06074097811793,1,Sunny,92,Maize,Cowpea,9.462095098775745
North,Clay,810.1792419430751,16.511066227239706,1,Sunny,141,Wheat,Pea,4.803271697031105
West,Loam,581.4634306005318,22.043339027377552,1,Sunny,117,Maize,Potato,8.951096322170347
West,Loam,836.6298458231134,10.147910925057092,1,Sunny,171,Wheat,Mustard,4.638206261372262
South,Loam,1802.6758125262868,22.09290170839504,1,Rainy,95,Rice,Mustard,8.034990453968232
North,Clay,310.7241185017895,15.02084030371978,1,Sunny,149,Wheat,Soybean,4.736847494281723
South,Silt,1948.8458384670612,25.033114132798033,1,Rainy,139,Rice,Green Gram,8.340732588294864
South,Black Soil,783.8067451212878,31.661929602664312,1,Sunny,164,Cotton,Green Gram,7.186883184971952
East,Clay,1929.0763602568236,33.11444840333262,1,Rainy,153,Rice,Chickpea,7.530430201471375
West,Sand,619.0735771960086,20.730329510148113,1,Sunny,111,Maize,Potato,9.079771013531127
West,Clay,1682.4930337371488,32.713535721537426,1,Rainy,143,Rice,Green Gram,8.481882259371545
North,Sandy Loam,652.4363019933917,18.177570352940343,1,Sunny,135,Barley,Pea,3.288617335098192
West,Loam,575.2841725614214,24.754637965492176,1,Sunny,153,Wheat,Lentil,5.213353592258453
North,Sandy Loam,873.8232290173128,24.321171756158947,1,Rainy,113,Soybean,Maize,6.56316527005526
South,Loam,764.6144558023095,21.999544370241928,1,Sunny,102,Maize,Groundnut,8.142575650740627
North,Sandy Loam,659.5167180677272,34.08887440386468,1,Sunny,176,Cotton,Wheat,6.386101575913271
West,Clay,446.70592318300555,21.168687112511062,1,Sunny,163,Barley,Chickpea,4.548508582720196
East,Loam,448.4108230906457,20.97468855879832,1,Sunny,200,Wheat,Pea,4.527122654563346
West,Silt,511.58498168367527,19.154490952163094,1,Sunny,116,Maize,Sweet Potato,9.777333133696851
East,Clay,648.2842628151136,21.843682380196938,1,Rainy,92,Soybean,Wheat,5.328680948006295
North,Black Soil,975.8783131524335,30.38079542874054,1,Sunny,166,Cotton,Wheat,6.671199299217182
North,Sandy Loam,311.31340632537183,23.672483910938265,1,Sunny,175,Barley,Pea,4.303318504099218
East,Sandy Loam,596.9302920985285,26.78775983520429,1,Sunny,131,Soybean,Wheat,6.2646938084183335
North,Sand,636.7207442025455,19.593372969539157,1,Sunny,93,Maize,Soybean,8.628893141514942
South,Loam,635.4556884204546,18.267215744331285,1,Sunny,143,Barley,Chickpea,3.637188922017251
South,Loam,1777.161196205595,23.434807779504677,1,Rainy,97,Rice,Mustard,8.03115726020134
West,Sandy Loam,569.8798520895125,25.154974759769907,1,Rainy,111,Soybean,Maize,6.1639582965222015
West,Clay,1752.47309093576,20.459082445053564,1,Rainy,108,Rice,Lentil,7.231093643291004
North,Clay,1705.0345222633327,23.40305774497241,1,Rainy,108,Rice,Mustard,8.218341505254731
South,Clay,434.8877397061108,24.994534381381655,1,Sunny,124,Wheat,Mustard,4.890930499257199
East,Black Soil,1083.8131684761538,26.64147740559002,1,Sunny,161,Cotton,Groundnut,6.805955405991128
East,Clay,1706.7652818616311,30.836501345336195,1,Rainy,131,Rice,Chickpea,7.228805960191403
South,Silt,1509.0833066899515,26.498761140436255,1,Rainy,153,Rice,Lentil,8.37893397587591
North,Silt,622.546216664682,21.138325297586807,1,Sunny,103,Maize,Sweet Potato,8.448168412265202
